35.48,58.69,1332
35.48,60.93,1283
35.58,65.20,1199
35.58,62.19,1257
35.58,58.38,1339
35.68,61.85,1264
35.68,61.17,1278
35.78,62.79,1245
35.78,58.08,1346
35.88,63.71,1227
35.88,60.65,1289
35.98,63.50,1231
35.98,62.94,1242
36.08,69.73,1121
36.08,66.53,1175
36.08,72.05,1085
36.18,66.19,1181
36.18,71.65,1091
36.28,71.52,1093
36.28,78.25,999
36.28,72.12,1084
36.38,75.24,1039
36.38,75.31,1038
36.38,81.01,965
36.48,73.33,1066
36.48,76.49,1022
36.48,76.42,1023
36.58,80.34,973
36.58,76.49,1022
36.58,80.42,972
36.68,71.72,1090
36.68,83.52,936
36.68,74.74,1046
36.78,79.93,978
36.78,76.79,1018
36.88,80.84,967
36.88,74.66,1047
36.88,81.18,963
36.88,77.71,1006
36.98,79.77,980
36.98,75.90,1030
37.08,82.29,950
37.08,77.78,1005
37.08,78.25,999
37.18,76.57,1021
37.18,81.94,954
37.18,76.12,1027
37.28,81.26,962
37.28,77.40,1010
37.28,81.60,958
37.38,77.55,1008
37.38,82.55,947
37.38,75.46,1036
37.48,80.18,975
37.48,78.96,990
37.48,84.42,926
37.58,77.48,1009
37.58,84.24,928
37.58,83.34,938
37.68,82.11,952
37.68,78.17,1000
37.68,86.47,904
37.78,78.09,1001
37.78,81.69,957
37.88,79.04,989
37.88,81.86,955
37.88,77.71,1006
37.88,80.76,968
37.98,75.53,1035
37.98,81.86,955
38.08,79.85,979
38.08,82.55,947
38.08,79.85,979
38.18,86.28,906
38.18,82.64,946
38.18,85.43,915
38.18,82.11,952
38.28,88.73,881
38.28,82.90,943
38.38,88.53,883
38.38,83.97,931
38.38,87.44,894
38.48,83.52,936
38.48,89.24,876
38.48,84.88,921
38.48,85.72,912
38.58,88.33,885
38.58,90.58,863
38.58,79.77,980
38.68,92.29,847
38.68,83.97,931
38.68,88.93,879
38.68,84.15,929
38.78,90.69,862
38.78,81.35,961
38.78,91.00,859
38.88,85.72,912
38.88,86.57,903
38.98,86.76,901
38.98,94.07,831
38.98,81.69,957
38.98,84.69,923
39.08,88.83,880
39.08,92.18,848
39.08,81.26,962
39.18,89.24,876
39.18,85.53,914
39.18,90.69,862
39.18,83.97,931
39.48,82.81,944
39.48,90.69,862
39.58,86.96,899
39.58,87.93,889
39.58,84.24,928
39.58,90.16,867
39.68,86.00,909
39.68,91.11,858
39.68,84.60,924
39.78,88.63,882
39.78,85.90,910
39.88,92.29,847
39.88,83.61,935
39.88,87.44,894
39.88,87.05,898
39.98,93.29,838
39.98,80.26,974
39.98,88.33,885
40.08,87.93,889
40.08,89.55,873
40.08,82.29,950
40.18,89.65,872
40.18,86.57,903
40.18,87.93,889
40.28,83.43,937
40.28,90.69,862
40.28,83.88,932
40.28,88.53,883
40.38,83.79,933
40.38,88.13,887
40.38,85.25,917
40.48,88.33,885
40.48,82.03,953
40.48,89.04,878
40.58,83.88,932
40.58,86.38,905
40.58,82.55,947
40.68,88.83,880
40.68,82.46,948
40.68,87.93,889
40.78,83.07,941
40.78,87.25,896
40.78,81.77,956
40.88,89.34,875
40.88,83.34,938
40.88,84.88,921
40.98,85.53,914
40.98,85.62,913
40.98,79.28,986
40.98,88.03,888
41.08,82.55,947
41.08,83.07,941
41.18,81.43,960
41.18,88.03,888
41.18,79.28,986
41.28,84.06,930
41.28,82.11,952
41.28,84.79,922
41.28,81.35,961
41.38,85.25,917
41.38,79.69,981
41.38,85.72,912
41.48,81.51,959
41.48,84.79,922
41.48,77.17,1013
41.58,81.01,965
41.58,80.18,975
41.58,80.84,967
41.68,75.97,1029
41.68,84.42,926
41.78,76.57,1021
41.78,81.18,963
41.78,75.46,1036
41.88,80.92,966
41.88,80.76,968
41.88,85.90,910
41.98,72.32,1081
